Time,ID,Ne,Area Coverage
1.0,6,1.0,157.08
1.0,7,0.0,314.159
1.0,8,1.0,157.08
1.0,9,1.0,157.08
1.0,10,1.0,157.08
1.1,3,1.0,157.08
1.1,4,1.0,157.08
1.1,5,2.0,104.72
1.1,6,1.0,157.08
1.1,7,0.0,314.159
1.1,8,1.0,157.08
1.1,9,1.0,157.08
1.1,10,1.0,157.08
1.2,3,1.0,157.08
1.2,4,1.0,157.08
1.2,5,2.0,104.72
1.2,6,1.0,157.08
1.2,7,0.0,314.159
1.2,8,1.0,157.08
1.2,9,1.0,157.08
1.2,10,1.0,157.08
1.3,3,1.0,157.08
1.3,4,1.0,157.08
1.3,5,2.0,104.72
1.3,6,1.0,157.08
1.3,7,0.0,314.159
1.3,8,1.0,157.08
1.3,9,1.0,157.08
1.3,10,1.0,157.08
1.4,3,1.0,157.08
1.4,4,1.0,157.08
1.4,5,2.0,104.72
1.4,6,1.0,157.08
1.4,7,0.0,314.159
1.4,8,1.0,157.08
1.4,9,1.0,157.08
1.4,10,1.0,157.08
1.5,3,1.0,157.08
1.5,4,1.0,157.08
1.5,5,2.0,104.72
1.5,6,1.0,157.08
1.5,7,0.0,314.159
1.5,8,1.0,157.08
1.5,9,1.0,157.08
1.5,10,1.0,157.08
1.6,3,1.0,157.08
1.6,4,1.0,157.08
1.6,5,2.0,104.72
1.6,6,1.0,157.08
1.6,7,0.0,314.159
1.6,8,1.0,157.08
1.6,9,1.0,157.08
1.6,10,1.0,157.08
1.7,3,1.0,157.08
1.7,4,1.0,157.08
1.7,5,2.0,104.72
1.7,6,1.0,157.08
1.7,7,0.0,314.159
1.7,8,1.0,157.08
1.7,9,1.0,157.08
1.7,10,1.0,157.08
1.8,3,1.0,157.08
1.8,4,1.0,157.08
1.8,5,2.0,104.72
1.8,6,1.0,157.08
1.8,7,0.0,314.159
1.8,8,1.0,157.08
1.8,9,1.0,157.08
1.8,10,1.0,157.08
1.9,3,1.0,157.08
1.9,4,1.0,157.08
1.9,5,2.0,104.72
1.9,6,1.0,157.08
1.9,7,0.0,314.159
1.9,8,1.0,157.08
1.9,9,1.0,157.08
1.9,10,1.0,157.08
2.0,3,1.0,157.08
2.0,4,1.0,157.08
2.0,5,2.0,104.72
2.0,6,1.0,157.08
2.0,7,0.0,314.159
2.0,8,1.0,157.08
2.0,9,1.0,157.08
2.0,10,1.0,157.08
2.1,3,1.0,157.08
2.1,4,1.0,157.08
2.1,5,2.0,104.72
2.1,6,1.0,157.08
2.1,7,0.0,314.159
2.1,8,1.0,157.08
2.1,9,1.0,157.08
2.1,10,1.0,157.08
2.2,3,1.0,157.08
2.2,4,1.0,157.08
2.2,5,2.0,104.72
2.2,6,1.0,157.08
2.2,7,0.0,314.159
2.2,8,1.0,157.08
2.2,9,1.0,157.08
2.2,10,1.0,157.08
2.3,3,1.0,157.08
2.3,4,1.0,157.08
2.3,5,2.0,104.72
2.3,6,1.0,157.08
2.3,7,0.0,314.159
2.3,8,1.0,157.08
2.3,9,1.0,157.08
2.3,10,1.0,157.08
2.4,3,1.0,157.08
2.4,4,1.0,157.08
2.4,5,2.0,104.72
2.4,6,1.0,157.08
2.4,7,0.0,314.159
2.4,8,1.0,157.08
2.4,9,1.0,157.08
2.4,10,1.0,157.08
2.5,3,1.0,157.08
2.5,4,1.0,157.08
2.5,5,2.0,104.72
2.5,6,1.0,157.08
2.5,7,0.0,314.159
2.5,8,1.0,157.08
2.5,9,1.0,157.08
2.5,10,1.0,157.08
2.6,3,1.0,157.08
2.6,4,1.0,157.08
2.6,5,2.0,104.72
2.6,6,1.0,157.08
2.6,7,0.0,314.159
2.6,8,1.0,157.08
2.6,9,1.0,157.08
2.6,10,1.0,157.08
2.7,3,1.0,157.08
2.7,4,1.0,157.08
2.7,5,2.0,104.72
2.7,6,1.0,157.08
2.7,7,0.0,314.159
2.7,8,1.0,157.08
2.7,9,1.0,157.08
2.7,10,1.0,157.08
2.8,3,1.0,157.08
2.8,4,1.0,157.08
2.8,5,2.0,104.72
2.8,6,1.0,157.08
2.8,7,0.0,314.159
2.8,8,1.0,157.08
2.8,9,1.0,157.08
2.8,10,1.0,157.08
2.9,3,1.0,157.08
2.9,4,1.0,157.08
2.9,5,2.0,104.72
2.9,6,1.0,157.08
2.9,7,0.0,314.159
2.9,8,1.0,157.08
2.9,9,1.0,157.08
2.9,10,1.0,157.08
3.0,3,1.0,157.08
3.0,4,1.0,157.08
3.0,5,2.0,104.72
3.0,6,1.0,157.08
3.0,7,0.0,314.159
3.0,8,1.0,157.08
3.0,9,1.0,157.08
3.0,10,1.0,157.08
3.1,3,1.0,157.08
3.1,4,1.0,157.08
3.1,5,2.0,104.72
3.1,6,1.0,157.08
3.1,7,0.0,314.159
3.1,8,1.0,157.08
3.1,9,1.0,157.08
3.1,10,1.0,157.08
3.2,3,1.0,157.08
3.2,4,1.0,157.08
3.2,5,2.0,104.72
3.2,6,1.0,157.08
3.2,7,0.0,314.159
3.2,8,1.0,157.08
3.2,9,1.0,157.08
3.2,10,1.0,157.08
3.3,3,1.0,157.08
3.3,4,1.0,157.08
3.3,5,2.0,104.72
3.3,6,1.0,157.08
3.3,7,0.0,314.159
3.3,8,1.0,157.08
3.3,9,1.0,157.08
3.3,10,1.0,157.08
3.4,3,1.0,157.08
3.4,4,1.0,157.08
3.4,5,2.0,104.72
3.4,6,1.0,157.08
3.4,7,0.0,314.159
3.4,8,1.0,157.08
3.4,9,1.0,157.08
3.4,10,1.0,157.08
3.5,3,1.0,157.08
3.5,4,1.0,157.08
3.5,5,2.0,104.72
3.5,6,1.0,157.08
3.5,7,0.0,314.159
3.5,8,1.0,157.08
3.5,9,1.0,157.08
3.5,10,1.0,157.08
3.6,3,1.0,157.08
3.6,4,1.0,157.08
3.6,5,2.0,104.72
3.6,6,1.0,157.08
3.6,7,0.0,314.159
3.6,8,1.0,157.08
3.6,9,1.0,157.08
3.6,10,1.0,157.08
3.7,3,1.0,157.08
3.7,4,1.0,157.08
3.7,5,2.0,104.72
3.7,6,1.0,157.08
3.7,7,0.0,314.159
3.7,8,1.0,157.08
3.7,9,1.0,157.08
3.7,10,1.0,157.08
3.8,3,1.0,157.08
3.8,4,1.0,157.08
3.8,5,2.0,104.72
3.8,6,1.0,157.08
3.8,7,0.0,314.159
3.8,8,1.0,157.08
3.8,9,1.0,157.08
3.8,10,1.0,157.08
3.9,3,1.0,157.08
3.9,4,1.0,157.08
3.9,5,2.0,104.72
3.9,6,1.0,157.08
3.9,7,0.0,314.159
3.9,8,1.0,157.08
3.9,9,1.0,157.08
3.9,10,1.0,157.08
4.0,3,1.0,157.08
4.0,4,1.0,157.08
4.0,5,2.0,104.72
4.0,6,1.0,157.08
4.0,7,0.0,314.159
4.0,8,1.0,157.08
4.0,9,1.0,157.08
4.0,10,1.0,157.08
4.1,3,1.0,157.08
4.1,4,1.0,157.08
4.1,5,2.0,104.72
4.1,6,1.0,157.08
4.1,7,0.0,314.159
4.1,8,1.0,157.08
4.1,9,1.0,157.08
4.1,10,1.0,157.08
4.2,3,1.0,157.08
4.2,4,1.0,157.08
4.2,5,2.0,104.72
4.2,6,1.0,157.08
4.2,7,0.0,314.159
4.2,8,1.0,157.08
4.2,9,1.0,157.08
4.2,10,1.0,157.08
4.3,3,1.0,157.08
4.3,4,1.0,157.08
4.3,5,2.0,104.72
4.3,6,1.0,157.08
4.3,7,0.0,314.159
4.3,8,1.0,157.08
4.3,9,1.0,157.08
4.3,10,1.0,157.08
4.4,3,1.0,157.08
4.4,4,1.0,157.08
4.4,5,2.0,104.72
4.4,6,1.0,157.08
4.4,7,0.0,314.159
4.4,8,1.0,157.08
4.4,9,1.0,157.08
4.4,10,1.0,157.08
4.5,3,1.0,157.08
4.5,4,1.0,157.08
4.5,5,2.0,104.72
4.5,6,1.0,157.08
4.5,7,0.0,314.159
4.5,8,1.0,157.08
4.5,9,1.0,157.08
4.5,10,1.0,157.08
4.6,3,1.0,157.08
4.6,4,1.0,157.08
4.6,5,2.0,104.72
4.6,6,1.0,157.08
4.6,7,0.0,314.159
4.6,8,1.0,157.08
4.6,9,1.0,157.08
4.6,10,1.0,157.08
4.7,3,1.0,157.08
4.7,4,1.0,157.08
4.7,5,2.0,104.72
4.7,6,1.0,157.08
4.7,7,0.0,314.159
4.7,8,1.0,157.08
4.7,9,1.0,157.08
4.7,10,1.0,157.08
4.8,3,1.0,157.08
4.8,4,1.0,157.08
4.8,5,2.0,104.72
4.8,6,1.0,157.08
4.8,7,0.0,314.159
4.8,8,1.0,157.08
4.8,9,1.0,157.08
4.8,10,1.0,157.08
4.9,3,1.0,157.08
4.9,4,1.0,157.08
4.9,5,2.0,104.72
4.9,6,1.0,157.08
4.9,7,0.0,314.159
4.9,8,1.0,157.08
4.9,9,1.0,157.08
4.9,10,1.0,157.08
5.0,3,1.0,157.08
5.0,4,1.0,157.08
5.0,5,2.0,104.72
5.0,6,1.0,157.08
5.0,7,0.0,314.159
5.0,8,1.0,157.08
5.0,9,1.0,157.08
5.0,10,1.0,157.08
5.1,3,1.0,157.08
5.1,4,1.0,157.08
5.1,5,2.0,104.72
5.1,6,1.0,157.08
5.1,7,0.0,314.159
5.1,8,1.0,157.08
5.1,9,1.0,157.08
5.1,10,1.0,157.08
5.2,3,1.0,157.08
5.2,4,1.0,157.08
5.2,5,2.0,104.72
5.2,6,1.0,157.08
5.2,7,0.0,314.159
5.2,8,1.0,157.08
5.2,9,1.0,157.08
5.2,10,1.0,157.08
5.3,3,1.0,157.08
5.3,4,1.0,157.08
5.3,5,2.0,104.72
5.3,6,1.0,157.08
5.3,7,0.0,314.159
5.3,8,1.0,157.08
5.3,9,1.0,157.08
5.3,10,1.0,157.08
5.4,3,1.0,157.08
5.4,4,1.0,157.08
5.4,5,2.0,104.72
5.4,6,1.0,157.08
5.4,7,0.0,314.159
5.4,8,1.0,157.08
5.4,9,1.0,157.08
5.4,10,1.0,157.08
5.5,3,1.0,157.08
5.5,4,1.0,157.08
5.5,5,2.0,104.72
5.5,6,1.0,157.08
5.5,7,0.0,314.159
5.5,8,1.0,157.08
5.5,9,1.0,157.08
5.5,10,1.0,157.08
5.6,3,1.0,157.08
5.6,4,1.0,157.08
5.6,5,2.0,104.72
5.6,6,1.0,157.08
5.6,7,0.0,314.159
5.6,8,1.0,157.08
5.6,9,1.0,157.08
5.6,10,1.0,157.08
5.7,3,1.0,157.08
5.7,4,1.0,157.08
5.7,5,2.0,104.72
5.7,6,1.0,157.08
5.7,7,0.0,314.159
5.7,8,1.0,157.08
5.7,9,1.0,157.08
5.7,10,1.0,157.08
5.8,3,1.0,157.08
5.8,4,1.0,157.08
5.8,5,2.0,104.72
5.8,6,1.0,157.08
5.8,7,0.0,314.159
5.8,8,1.0,157.08
5.8,9,1.0,157.08
5.8,10,1.0,157.08
5.9,3,1.0,157.08
5.9,4,1.0,157.08
5.9,5,2.0,104.72
5.9,6,1.0,157.08
5.9,7,0.0,314.159
5.9,8,1.0,157.08
5.9,9,1.0,157.08
5.9,10,1.0,157.08
6.0,3,1.0,157.08
6.0,4,1.0,157.08
6.0,5,2.0,104.72
6.0,6,1.0,157.08
6.0,7,0.0,314.159
6.0,8,1.0,157.08
6.0,9,1.0,157.08
6.0,10,1.0,157.08
6.1,3,1.0,157.08
6.1,4,1.0,157.08
6.1,5,2.0,104.72
6.1,6,1.0,157.08
6.1,7,0.0,314.159
6.1,8,1.0,157.08
6.1,9,1.0,157.08
6.1,10,1.0,157.08
6.2,3,1.0,157.08
6.2,4,1.0,157.08
6.2,5,2.0,104.72
6.2,6,1.0,157.08
6.2,7,0.0,314.159
6.2,8,1.0,157.08
6.2,9,1.0,157.08
6.2,10,1.0,157.08
6.3,3,1.0,157.08
6.3,4,1.0,157.08
6.3,5,2.0,104.72
6.3,6,1.0,157.08
6.3,7,0.0,314.159
6.3,8,1.0,157.08
6.3,9,1.0,157.08
6.3,10,1.0,157.08
6.4,3,1.0,157.08
6.4,4,1.0,157.08
6.4,5,2.0,104.72
6.4,6,1.0,157.08
6.4,7,0.0,314.159
6.4,8,1.0,157.08
6.4,9,1.0,157.08
6.4,10,1.0,157.08
6.5,3,1.0,157.08
6.5,4,1.0,157.08
6.5,5,2.0,104.72
6.5,6,1.0,157.08
6.5,7,0.0,314.159
6.5,8,1.0,157.08
6.5,9,1.0,157.08
6.5,10,1.0,157.08
6.6,3,1.0,157.08
6.6,4,1.0,157.08
6.6,5,2.0,104.72
6.6,6,1.0,157.08
6.6,7,0.0,314.159
6.6,8,1.0,157.08
6.6,9,1.0,157.08
6.6,10,1.0,157.08
6.7,3,1.0,157.08
6.7,4,1.0,157.08
6.7,5,2.0,104.72
6.7,6,1.0,157.08
6.7,7,0.0,314.159
6.7,8,1.0,157.08
6.7,9,1.0,157.08
6.7,10,1.0,157.08
6.8,3,1.0,157.08
6.8,4,1.0,157.08
6.8,5,2.0,104.72
6.8,6,1.0,157.08
6.8,7,0.0,314.159
6.8,8,1.0,157.08
6.8,9,1.0,157.08
6.8,10,1.0,157.08
6.9,3,1.0,157.08
6.9,4,1.0,157.08
6.9,5,2.0,104.72
6.9,6,1.0,157.08
6.9,7,0.0,314.159
6.9,8,1.0,157.08
6.9,9,1.0,157.08
6.9,10,1.0,157.08
7.0,3,1.0,157.08
7.0,4,1.0,157.08
7.0,5,2.0,104.72
7.0,6,1.0,157.08
7.0,7,0.0,314.159
7.0,8,1.0,157.08
7.0,9,1.0,157.08
7.0,10,1.0,157.08
7.1,3,1.0,157.08
7.1,4,1.0,157.08
7.1,5,2.0,104.72
7.1,6,1.0,157.08
7.1,7,0.0,314.159
7.1,8,1.0,157.08
7.1,9,1.0,157.08
7.1,10,1.0,157.08
7.2,3,1.0,157.08
7.2,4,1.0,157.08
7.2,5,2.0,104.72
7.2,6,1.0,157.08
7.2,7,0.0,314.159
7.2,8,1.0,157.08
7.2,9,1.0,157.08
7.2,10,1.0,157.08
7.3,3,1.0,157.08
7.3,4,1.0,157.08
7.3,5,2.0,104.72
7.3,6,1.0,157.08
7.3,7,0.0,314.159
7.3,8,1.0,157.08
7.3,9,1.0,157.08
7.3,10,1.0,157.08
7.4,3,1.0,157.08
7.4,4,1.0,157.08
7.4,5,2.0,104.72
7.4,6,1.0,157.08
7.4,7,0.0,314.159
7.4,8,1.0,157.08
7.4,9,1.0,157.08
7.4,10,1.0,157.08
7.5,3,1.0,157.08
7.5,4,1.0,157.08
7.5,5,2.0,104.72
7.5,6,1.0,157.08
7.5,7,0.0,314.159
7.5,8,1.0,157.08
7.5,9,1.0,157.08
7.5,10,1.0,157.08
7.6,3,1.0,157.08
7.6,4,1.0,157.08
7.6,5,2.0,104.72
7.6,6,1.0,157.08
7.6,7,0.0,314.159
7.6,8,1.0,157.08
7.6,9,1.0,157.08
7.6,10,1.0,157.08
7.7,3,1.0,157.08
7.7,4,1.0,157.08
7.7,5,2.0,104.72
7.7,6,1.0,157.08
7.7,7,0.0,314.159
7.7,8,1.0,157.08
7.7,9,1.0,157.08
7.7,10,1.0,157.08
7.8,3,1.0,157.08
7.8,4,1.0,157.08
7.8,5,2.0,104.72
7.8,6,1.0,157.08
7.8,7,0.0,314.159
7.8,8,1.0,157.08
7.8,9,1.0,157.08
7.8,10,1.0,157.08
7.9,3,1.0,157.08
7.9,4,1.0,157.08
7.9,5,2.0,104.72
7.9,6,1.0,157.08
7.9,7,0.0,314.159
7.9,8,1.0,157.08
7.9,9,1.0,157.08
7.9,10,1.0,157.08
8.0,3,1.0,157.08
8.0,4,1.0,157.08
8.0,5,2.0,104.72
8.0,6,1.0,157.08
8.0,7,0.0,314.159
8.0,8,1.0,157.08
8.0,9,1.0,157.08
8.0,10,1.0,157.08
8.1,3,1.0,157.08
8.1,4,1.0,157.08
8.1,5,2.0,104.72
8.1,6,1.0,157.08
8.1,7,0.0,314.159
8.1,8,1.0,157.08
8.1,9,1.0,157.08
8.1,10,1.0,157.08
8.2,3,1.0,157.08
8.2,4,1.0,157.08
8.2,5,2.0,104.72
8.2,6,1.0,157.08
8.2,7,0.0,314.159
8.2,8,1.0,157.08
8.2,9,1.0,157.08
8.2,10,1.0,157.08
8.3,3,1.0,157.08
8.3,4,1.0,157.08
8.3,5,2.0,104.72
8.3,6,1.0,157.08
8.3,7,0.0,314.159
8.3,8,1.0,157.08
8.3,9,1.0,157.08
8.3,10,1.0,157.08
8.4,3,1.0,157.08
8.4,4,1.0,157.08
8.4,5,2.0,104.72
8.4,6,1.0,157.08
8.4,7,0.0,314.159
8.4,8,1.0,157.08
8.4,9,1.0,157.08
8.4,10,1.0,157.08
8.5,3,1.0,157.08
8.5,4,1.0,157.08
8.5,5,2.0,104.72
8.5,6,1.0,157.08
8.5,7,0.0,314.159
8.5,8,1.0,157.08
8.5,9,1.0,157.08
8.5,10,1.0,157.08
8.6,3,1.0,157.08
8.6,4,1.0,157.08
8.6,5,2.0,104.72
8.6,6,1.0,157.08
8.6,7,0.0,314.159
8.6,8,1.0,157.08
8.6,9,1.0,157.08
8.6,10,1.0,157.08
8.7,3,1.0,157.08
8.7,4,1.0,157.08
8.7,5,2.0,104.72
8.7,6,1.0,157.08
8.7,7,0.0,314.159
8.7,8,1.0,157.08
8.7,9,1.0,157.08
8.7,10,1.0,157.08
8.8,3,1.0,157.08
8.8,4,1.0,157.08
8.8,5,2.0,104.72
8.8,6,1.0,157.08
8.8,7,0.0,314.159
8.8,8,1.0,157.08
8.8,9,1.0,157.08
8.8,10,1.0,157.08
8.9,3,1.0,157.08
8.9,4,1.0,157.08
8.9,5,2.0,104.72
8.9,6,1.0,157.08
8.9,7,0.0,314.159
8.9,8,1.0,157.08
8.9,9,1.0,157.08
8.9,10,1.0,157.08
9.0,3,1.0,157.08
9.0,4,1.0,157.08
9.0,5,2.0,104.72
9.0,6,1.0,157.08
9.0,7,0.0,314.159
9.0,8,1.0,157.08
9.0,9,1.0,157.08
9.0,10,1.0,157.08
9.1,3,1.0,157.08
9.1,4,1.0,157.08
9.1,5,2.0,104.72
9.1,6,1.0,157.08
9.1,7,0.0,314.159
9.1,8,1.0,157.08
9.1,9,1.0,157.08
9.1,10,1.0,157.08
9.2,3,1.0,157.08
9.2,4,1.0,157.08
9.2,5,2.0,104.72
9.2,6,1.0,157.08
9.2,7,0.0,314.159
9.2,8,1.0,157.08
9.2,9,1.0,157.08
9.2,10,1.0,157.08
9.3,3,1.0,157.08
9.3,4,1.0,157.08
9.3,5,2.0,104.72
9.3,6,1.0,157.08
9.3,7,0.0,314.159
9.3,8,1.0,157.08
9.3,9,1.0,157.08
9.3,10,1.0,157.08
9.4,3,1.0,157.08
9.4,4,1.0,157.08
9.4,5,2.0,104.72
9.4,6,1.0,157.08
9.4,7,0.0,314.159
9.4,8,1.0,157.08
9.4,9,1.0,157.08
9.4,10,1.0,157.08
9.5,3,1.0,157.08
9.5,4,1.0,157.08
9.5,5,2.0,104.72
9.5,6,1.0,157.08
9.5,7,0.0,314.159
9.5,8,1.0,157.08
9.5,9,1.0,157.08
9.5,10,1.0,157.08
9.6,3,1.0,157.08
9.6,4,1.0,157.08
9.6,5,2.0,104.72
9.6,6,1.0,157.08
9.6,7,0.0,314.159
9.6,8,1.0,157.08
9.6,9,1.0,157.08
9.6,10,1.0,157.08
9.7,3,1.0,157.08
9.7,4,1.0,157.08
9.7,5,2.0,104.72
9.7,6,1.0,157.08
9.7,7,0.0,314.159
9.7,8,1.0,157.08
9.7,9,1.0,157.08
9.7,10,1.0,157.08
9.8,3,1.0,157.08
9.8,4,1.0,157.08
9.8,5,2.0,104.72
9.8,6,1.0,157.08
9.8,7,0.0,314.159
9.8,8,1.0,157.08
9.8,9,1.0,157.08
9.8,10,1.0,157.08
9.9,3,1.0,157.08
9.9,4,1.0,157.08
9.9,5,2.0,104.72
9.9,6,1.0,157.08
9.9,7,0.0,314.159
9.9,8,1.0,157.08
9.9,9,1.0,157.08
9.9,10,1.0,157.08
10.0,3,1.0,157.08
10.0,4,1.0,157.08
10.0,5,2.0,104.72
10.0,6,1.0,157.08
10.0,7,0.0,314.159
10.0,8,1.0,157.08
10.0,9,1.0,157.08
10.0,10,1.0,157.08
10.1,3,1.0,157.08
10.1,4,1.0,157.08
10.1,5,2.0,104.72
10.1,6,1.0,157.08
10.1,7,0.0,314.159
10.1,8,1.0,157.08
10.1,9,1.0,157.08
10.1,10,1.0,157.08
10.2,3,1.0,157.08
10.2,4,1.0,157.08
10.2,5,2.0,104.72
10.2,6,1.0,157.08
10.2,7,0.0,314.159
10.2,8,1.0,157.08
10.2,9,1.0,157.08
10.2,10,1.0,157.08
10.3,3,1.0,157.08
10.3,4,1.0,157.08
10.3,5,2.0,104.72
10.3,6,1.0,157.08
10.3,7,0.0,314.159
10.3,8,1.0,157.08
10.3,9,1.0,157.08
10.3,10,1.0,157.08
10.4,3,1.0,157.08
10.4,4,1.0,157.08
10.4,5,2.0,104.72
10.4,6,1.0,157.08
10.4,7,0.0,314.159
10.4,8,1.0,157.08
10.4,9,1.0,157.08
10.4,10,1.0,157.08
10.5,3,1.0,157.08
10.5,4,1.0,157.08
10.5,5,2.0,104.72
10.5,6,1.0,157.08
10.5,7,0.0,314.159
10.5,8,1.0,157.08
10.5,9,1.0,157.08
10.5,10,1.0,157.08
10.6,3,1.0,157.08
10.6,4,1.0,157.08
10.6,5,2.0,104.72
10.6,6,1.0,157.08
10.6,7,0.0,314.159
10.6,8,1.0,157.08
10.6,9,1.0,157.08
10.6,10,1.0,157.08
10.7,3,1.0,157.08
10.7,4,1.0,157.08
10.7,5,2.0,104.72
10.7,6,1.0,157.08
10.7,7,0.0,314.159
10.7,8,1.0,157.08
10.7,9,1.0,157.08
10.7,10,1.0,157.08
10.8,3,1.0,157.08
10.8,4,1.0,157.08
10.8,5,2.0,104.72
10.8,6,1.0,157.08
10.8,7,0.0,314.159
10.8,8,1.0,157.08
10.8,9,1.0,157.08
10.8,10,1.0,157.08
10.9,3,1.0,157.08
10.9,4,1.0,157.08
10.9,5,2.0,104.72
10.9,6,1.0,157.08
10.9,7,0.0,314.159
10.9,8,1.0,157.08
10.9,9,1.0,157.08
10.9,10,1.0,157.08
11.0,3,1.0,157.08
11.0,4,1.0,157.08
11.0,5,2.0,104.72
11.0,6,1.0,157.08
11.0,7,0.0,314.159
11.0,8,1.0,157.08
11.0,9,1.0,157.08
11.0,10,1.0,157.08
11.1,3,1.0,157.08
11.1,4,1.0,157.08
11.1,5,2.0,104.72
11.1,6,1.0,157.08
11.1,7,0.0,314.159
11.1,8,1.0,157.08
11.1,9,1.0,157.08
11.1,10,1.0,157.08
11.2,3,1.0,157.08
11.2,4,1.0,157.08
11.2,5,2.0,104.72
11.2,6,1.0,157.08
11.2,7,0.0,314.159
11.2,8,1.0,157.08
11.2,9,1.0,157.08
11.2,10,1.0,157.08
11.3,3,1.0,157.08
11.3,4,1.0,157.08
11.3,5,2.0,104.72
11.3,6,1.0,157.08
11.3,7,0.0,314.159
11.3,8,1.0,157.08
11.3,9,1.0,157.08
11.3,10,1.0,157.08
11.4,3,1.0,157.08
11.4,4,1.0,157.08
11.4,5,2.0,104.72
11.4,6,1.0,157.08
11.4,7,0.0,314.159
11.4,8,1.0,157.08
11.4,9,1.0,157.08
11.4,10,1.0,157.08
11.5,3,1.0,157.08
11.5,4,1.0,157.08
11.5,5,2.0,104.72
11.5,6,1.0,157.08
11.5,7,0.0,314.159
11.5,8,1.0,157.08
11.5,9,1.0,157.08
11.5,10,1.0,157.08
11.6,3,1.0,157.08
11.6,4,1.0,157.08
11.6,5,2.0,104.72
11.6,6,1.0,157.08
11.6,7,0.0,314.159
11.6,8,1.0,157.08
11.6,9,1.0,157.08
11.6,10,1.0,157.08
11.7,3,1.0,157.08
11.7,4,1.0,157.08
11.7,5,2.0,104.72
11.7,6,1.0,157.08
11.7,7,0.0,314.159
11.7,8,1.0,157.08
11.7,9,1.0,157.08
11.7,10,1.0,157.08
11.8,3,1.0,157.08
11.8,4,1.0,157.08
11.8,5,2.0,104.72
11.8,6,1.0,157.08
11.8,7,0.0,314.159
11.8,8,1.0,157.08
11.8,9,1.0,157.08
11.8,10,1.0,157.08
11.9,3,1.0,157.08
11.9,4,1.0,157.08
11.9,5,2.0,104.72
11.9,6,1.0,157.08
11.9,7,0.0,314.159
11.9,8,1.0,157.08
11.9,9,1.0,157.08
11.9,10,1.0,157.08
12.0,3,1.0,157.08
12.0,4,1.0,157.08
12.0,5,2.0,104.72
12.0,6,1.0,157.08
12.0,7,0.0,314.159
12.0,8,1.0,157.08
12.0,9,1.0,157.08
12.0,10,1.0,157.08
12.1,3,1.0,157.08
12.1,4,1.0,157.08
12.1,5,2.0,104.72
12.1,6,1.0,157.08
12.1,7,0.0,314.159
12.1,8,1.0,157.08
12.1,9,1.0,157.08
12.1,10,1.0,157.08
12.2,3,1.0,157.08
12.2,4,1.0,157.08
12.2,5,2.0,104.72
12.2,6,1.0,157.08
12.2,7,0.0,314.159
12.2,8,1.0,157.08
12.2,9,1.0,157.08
12.2,10,1.0,157.08
12.3,3,1.0,157.08
12.3,4,1.0,157.08
12.3,5,2.0,104.72
12.3,6,1.0,157.08
12.3,7,0.0,314.159
12.3,8,1.0,157.08
12.3,9,1.0,157.08
12.3,10,1.0,157.08
12.4,3,1.0,157.08
12.4,4,1.0,157.08
12.4,5,2.0,104.72
12.4,6,1.0,157.08
12.4,7,0.0,314.159
12.4,8,1.0,157.08
12.4,9,1.0,157.08
12.4,10,1.0,157.08
12.5,3,1.0,157.08
